"Id","FeedItemId","FieldName","DataType","OldValueString","NewValueString","OldValueFirstName","NewValueFirstName","OldValueLastName","NewValueLastName","OldValueNumber","NewValueNumber","OldValueDate","NewValueDate"
"0D68a0000HJmGuECQV","0D58a00009KS0fiCAD","Who","Text","","","","Johana","","Guzman","","","",""
"0D68a0000HJmGuFCQV","0D58a00009KS0fiCAD","What","EntityId","","","","","","","","","",""
"0D68a0000HJmGuGCQV","0D58a00009KS0fiCAD","What","EntityId","","","","","","","","","",""
"0D68a0000HJmGuHCQV","0D58a00009KS0fiCAD","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmHAcCQN","0D58a00009KRzHzCAL","Who","Text","","","","Johanna","","Leon","","","",""
"0D68a0000HJmHAdCQN","0D58a00009KRzHzCAL","What","EntityId","","","","","","","","","",""
"0D68a0000HJmHAeCQN","0D58a00009KRzHzCAL","What","EntityId","","","","","","","","","",""
"0D68a0000HJmHAfCQN","0D58a00009KRzHzCAL","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmHNbCQN","0D58a00009KS089CAD","Who","EntityId","","00Q8a00001v6Qq4","","","","","","","",""
"0D68a0000HJmHNcCQN","0D58a00009KS089CAD","Who","Text","","","","César","","Cedeño","","","",""
"0D68a0000HJmHNdCQN","0D58a00009KS089CAD","What","EntityId","","","","","","","","","",""
"0D68a0000HJmHNeCQN","0D58a00009KS089CAD","What","EntityId","","","","","","","","","",""
"0D68a0000HJmHNfCQN","0D58a00009KS089CAD","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmI5bCQF","0D58a00009KS1B1CAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmI5cCQF","0D58a00009KS1B1CAL","Subject","DynamicEnum","","Seguimiento Alpina Pilot","","","","","","","",""
"0D68a0000HJmI5dCQF","0D58a00009KS1B1CAL","Who","EntityId","","00Q8a00001uiEsD","","","","","","","",""
"0D68a0000HJmI5eCQF","0D58a00009KS1B1CAL","Who","Text","","","","Alejandra","","Marmol","","","",""
"0D68a0000HJmI5fCQF","0D58a00009KS1B1CAL","What","EntityId","","","","","","","","","",""
"0D68a0000HJmI5gCQF","0D58a00009KS1B1CAL","What","EntityId","","","","","","","","","",""
"0D68a0000HJmI5hCQF","0D58a00009KS1B1CAL","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmJVGCQ3","0D58a00009KS1oVCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmJVHCQ3","0D58a00009KS1oVCAT","Subject","DynamicEnum","","Seguimiento Netlife","","","","","","","",""
"0D68a0000HJmJVICQ3","0D58a00009KS1oVCAT","Who","EntityId","","00Q8a00001vC6jJ","","","","","","","",""
"0D68a0000HJmJVJCQ3","0D58a00009KS1oVCAT","Who","Text","","","","Francisco","","Balarezo","","","",""
"0D68a0000HJmJVKCQ3","0D58a00009KS1oVCAT","What","EntityId","","","","","","","","","",""
"0D68a0000HJmJVLCQ3","0D58a00009KS1oVCAT","What","EntityId","","","","","","","","","",""
"0D68a0000HJmJVMCQ3","0D58a00009KS1oVCAT","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmLI5CQN","0D58a00009KS2CJCA1","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmLI6CQN","0D58a00009KS2CJCA1","Subject","DynamicEnum","","Seguimiento Yanbal","","","","","","","",""
"0D68a0000HJmLI7CQN","0D58a00009KS2CJCA1","Who","EntityId","","00Q8a00001vC75H","","","","","","","",""
"0D68a0000HJmLXPCQ3","0D58a00009KS2gaCAD","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmLXQCQ3","0D58a00009KS2gaCAD","Subject","DynamicEnum","","Seguimiento Yanbal","","","","","","","",""
"0D68a0000HJmLXRCQ3","0D58a00009KS2gaCAD","Who","EntityId","","00Q8a00001vC6uc","","","","","","","",""
"0D68a0000HJmLXSCQ3","0D58a00009KS2gaCAD","Who","Text","","","","Julio","","Vivanco","","","",""
"0D68a0000HJmLXTCQ3","0D58a00009KS2gaCAD","What","EntityId","","","","","","","","","",""
"0D68a0000HJmLXUCQ3","0D58a00009KS2gaCAD","What","EntityId","","","","","","","","","",""
"0D68a0000HJmLXVCQ3","0D58a00009KS2gaCAD","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmLmMCQV","0D58a00009KS2CJCA1","Who","Text","","","","Juan","","Arias","","","",""
"0D68a0000HJmLmNCQV","0D58a00009KS2CJCA1","What","EntityId","","","","","","","","","",""
"0D68a0000HJmLmOCQV","0D58a00009KS2CJCA1","What","EntityId","","","","","","","","","",""
"0D68a0000HJmLmPCQV","0D58a00009KS2CJCA1","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmOwfCQF","0D58a00009KS42TCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmP7bCQF","0D58a00009KS3jQCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmP7cCQF","0D58a00009KS3jQCAT","Subject","DynamicEnum","","Buscar otros relacionados","","","","","","","",""
"0D68a0000HJmP7dCQF","0D58a00009KS3jQCAT","Who","EntityId","","00Q8a00001uiEtQ","","","","","","","",""
"0D68a0000HJmP7eCQF","0D58a00009KS3jQCAT","Who","Text","","","","Ericka","","Villavicencio","","","",""
"0D68a0000HJmP7fCQF","0D58a00009KS3jQCAT","What","EntityId","","","","","","","","","",""
"0D68a0000HJmP7gCQF","0D58a00009KS3jQCAT","What","EntityId","","","","","","","","","",""
"0D68a0000HJmP7hCQF","0D58a00009KS3jQCAT","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmRMcCQN","0D58a00009KS51WCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmRMdCQN","0D58a00009KS51WCAT","Subject","DynamicEnum","","tarea de prueba","","","","","","","",""
"0D68a0000HJmRMeCQN","0D58a00009KS51WCAT","Who","EntityId","","00Q8a00001v6X9N","","","","","","","",""
"0D68a0000HJmRMfCQN","0D58a00009KS51WCAT","Who","Text","","","","Victoria","","Ponce","","","",""
"0D68a0000HJmRMgCQN","0D58a00009KS51WCAT","What","EntityId","","","","","","","","","",""
"0D68a0000HJmRMhCQN","0D58a00009KS51WCAT","What","EntityId","","","","","","","","","",""
"0D68a0000HJmRMiCQN","0D58a00009KS51WCAT","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmZreCQF","0D58a00009KS8PUCA1","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmZrfCQF","0D58a00009KS8PUCA1","Subject","DynamicEnum","","seguimiento Pronaca","","","","","","","",""
"0D68a0000HJmbG8CQJ","0D58a00009KS8PUCA1","Who","EntityId","","00Q8a00001vC6ub","","","","","","","",""
"0D68a0000HJmbG9CQJ","0D58a00009KS8PUCA1","Who","Text","","","","Johana","","Guzman","","","",""
"0D68a0000HJmbGACQZ","0D58a00009KS8PUCA1","What","EntityId","","","","","","","","","",""
"0D68a0000HJmbGBCQZ","0D58a00009KS8PUCA1","What","EntityId","","","","","","","","","",""
"0D68a0000HJmbGCCQZ","0D58a00009KS8PUCA1","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmfN6CQJ","0D58a00009KSAhICAX","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmfN7CQJ","0D58a00009KSAhICAX","Subject","DynamicEnum","","Seguimiento Campaña Tango","","","","","","","",""
"0D68a0000HJmfN8CQJ","0D58a00009KSAhICAX","Who","EntityId","","","","","","","","","",""
"0D68a0000HJmfN9CQJ","0D58a00009KSAhICAX","Who","EntityId","","","","","","","","","",""
"0D68a0000HJmfrCCQR","0D58a00009KSAhICAX","What","EntityId","","0068a00001ME40y","","","","","","","",""
"0D68a0000HJmfrDCQR","0D58a00009KSAhICAX","What","Text","","ECU-Nestlé-Chocolate Tango-30","","","","","","","",""
"0D68a0000HJmfrECQR","0D58a00009KSAhICAX","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmgX9CQJ","0D58a00009KSBFDCA5","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmgXACQZ","0D58a00009KSBFDCA5","Subject","DynamicEnum","","Seguimiento Ritz","","","","","","","",""
"0D68a0000HJmgnRCQR","0D58a00009KSBMKCA5","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmgnSCQR","0D58a00009KSBMKCA5","Subject","DynamicEnum","","Seguimiento Ritz","","","","","","","",""
"0D68a0000HJmgz5CQB","0D58a00009KSBR6CAP","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmgz6CQB","0D58a00009KSBR6CAP","Subject","DynamicEnum","","Seguimiento Presentación Nestle Pilot","","","","","","","",""
"0D68a0000HJmgz7CQB","0D58a00009KSBR6CAP","Who","EntityId","","0038a00003A1ZVD","","","","","","","",""
"0D68a0000HJmhROCQZ","0D58a00009KSBR6CAP","Who","Text","","","","Gabriela","","Espinosa","","","",""
"0D68a0000HJmhRPCQZ","0D58a00009KSBR6CAP","What","EntityId","","0068a00001M87y1","","","","","","","",""
"0D68a0000HJmhRQCQZ","0D58a00009KSBR6CAP","What","Text","","Ecu-Nestle-Pilot-100","","","","","","","",""
"0D68a0000HJmhRRCQZ","0D58a00009KSBR6CAP","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmiBkCQJ","0D58a00009KSBMKCA5","Who","EntityId","","0038a00003C5Ti9","","","","","","","",""
"0D68a0000HJmiBlCQJ","0D58a00009KSBMKCA5","Who","Text","","","","Daniela","","Mendieta","","","",""
"0D68a0000HJmiBmCQJ","0D58a00009KSBMKCA5","What","EntityId","","0068a00001JMc4n","","","","","","","",""
"0D68a0000HJmiBnCQJ","0D58a00009KSBMKCA5","What","Text","","ECU-Ritz-Pilot","","","","","","","",""
"0D68a0000HJmiBoCQJ","0D58a00009KSBMKCA5","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmiFoCQJ","0D58a00009KSBFDCA5","Who","EntityId","","0038a00003C5Ti9","","","","","","","",""
"0D68a0000HJmiFpCQJ","0D58a00009KSBFDCA5","Who","Text","","","","Daniela","","Mendieta","","","",""
"0D68a0000HJmiFqCQJ","0D58a00009KSBFDCA5","What","EntityId","","0068a00001JMc4n","","","","","","","",""
"0D68a0000HJmiFrCQJ","0D58a00009KSBFDCA5","What","Text","","ECU-Ritz-Pilot","","","","","","","",""
"0D68a0000HJmiFsCQJ","0D58a00009KSBFDCA5","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmkexCQB","0D58a00009KSCy6CAH","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmkeyCQB","0D58a00009KSCy6CAH","Subject","DynamicEnum","","Seguimiento La Fabril - La Favorita","","","","","","","",""
"0D68a0000HJmlRaCQJ","0D58a00009KSDEhCAP","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmlRbCQJ","0D58a00009KSDEhCAP","Subject","DynamicEnum","","Seguimiento Cordialsa","","","","","","","",""
"0D68a0000HJmlRcCQJ","0D58a00009KSDEhCAP","Who","EntityId","","0038a00003C5aQr","","","","","","","",""
"0D68a0000HJmlRdCQJ","0D58a00009KSDEhCAP","Who","Text","","","","Johnny","","Arevalo","","","",""
"0D68a0000HJmlReCQJ","0D58a00009KSDEhCAP","What","EntityId","","0068a00001JMnTi","","","","","","","",""
"0D68a0000HJmlRfCQJ","0D58a00009KSDEhCAP","What","Text","","ECU-Cordialsa Piloto-50","","","","","","","",""
"0D68a0000HJmlRgCQJ","0D58a00009KSDEhCAP","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmlnVCQR","0D58a00009KSCy6CAH","Who","EntityId","","0038a00003C5aQr","","","","","","","",""
"0D68a0000HJmlnWCQR","0D58a00009KSCy6CAH","Who","Text","","","","Johnny","","Arevalo","","","",""
"0D68a0000HJmlnXCQR","0D58a00009KSCy6CAH","What","EntityId","","0068a00001JMnS1","","","","","","","",""
"0D68a0000HJmlnYCQR","0D58a00009KSCy6CAH","What","Text","","ECU-La Favorita Piloto-50","","","","","","","",""
"0D68a0000HJmlnZCQR","0D58a00009KSCy6CAH","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmlo2CQB","0D58a00009KSDOYCA5","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmlo3CQB","0D58a00009KSDOYCA5","Subject","DynamicEnum","","Llamar Rosaura","","","","","","","",""
"0D68a0000HJmlo4CQB","0D58a00009KSDOYCA5","Who","EntityId","","0038a000039zpQa","","","","","","","",""
"0D68a0000HJmmyxCQB","0D58a00009KSDdhCAH","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJmmyyCQB","0D58a00009KSDdhCAH","Subject","DynamicEnum","","Piloto Alpina","","","","","","","",""
"0D68a0000HJmmyzCQB","0D58a00009KSDdhCAH","Who","EntityId","","0038a00003A0xTf","","","","","","","",""
"0D68a0000HJmmz0CQB","0D58a00009KSDdhCAH","Who","Text","","","","Alejandra","","Marmol","","","",""
"0D68a0000HJmmz1CQB","0D58a00009KSDdhCAH","What","EntityId","","0068a00001M5Ngz","","","","","","","",""
"0D68a0000HJmmz2CQB","0D58a00009KSDdhCAH","What","Text","","Ecu-ALPINA-PILOT-50","","","","","","","",""
"0D68a0000HJmmz3CQB","0D58a00009KSDdhCAH","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJmnRDCQZ","0D58a00009KSDOYCA5","Who","Text","","","","Rossaura","","Guerrero","","","",""
"0D68a0000HJmnRECQZ","0D58a00009KSDOYCA5","What","EntityId","","0068a00001M5Neo","","","","","","","",""
"0D68a0000HJmnRFCQZ","0D58a00009KSDOYCA5","What","Text","","Ecu-TONI-LECHE PRIMER TRIM","","","","","","","",""
"0D68a0000HJmnRGCQZ","0D58a00009KSDOYCA5","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJnTKNCQ3","0D58a00009KSUxPCAX","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJnTKOCQ3","0D58a00009KSUxPCAX","Subject","DynamicEnum","","Seguimiento propuesta","","","","","","","",""
"0D68a0000HJnTKPCQ3","0D58a00009KSUxPCAX","Who","EntityId","","0038a00003A1ZVD","","","","","","","",""
"0D68a0000HJnU1qCQF","0D58a00009KSUxPCAX","Who","Text","","","","Gabriela","","Espinosa","","","",""
"0D68a0000HJnU1rCQF","0D58a00009KSUxPCAX","What","EntityId","","0068a00001M87y1","","","","","","","",""
"0D68a0000HJnU1sCQF","0D58a00009KSUxPCAX","What","Text","","Ecu-Nestle-Maggi Pilot-130","","","","","","","",""
"0D68a0000HJnU1tCQF","0D58a00009KSUxPCAX","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HJny4XCQR","0D58a00009KSgr1CAD","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJny6kCQB","0D58a00009KSgsWCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HJny6lCQB","0D58a00009KSgsWCAT","Subject","DynamicEnum","","Seguimiento de oferta de 100 tiendas a 75","","","","","","","",""
"0D68a0000HJny6mCQB","0D58a00009KSgsWCAT","Who","EntityId","","0038a00003C5aZe","","","","","","","",""
"0D68a0000HJny6nCQB","0D58a00009KSgsWCAT","Who","Text","","","","Andrés","","Rubio","","","",""
"0D68a0000HJny6oCQB","0D58a00009KSgsWCAT","What","EntityId","","0068a00001MZl0E","","","","","","","",""
"0D68a0000HJny6pCQB","0D58a00009KSgsWCAT","What","Text","","ECU-Banco Solidario-50","","","","","","","",""
"0D68a0000HJny6qCQB","0D58a00009KSgsWCAT","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HKmRUbCQN","0D58a00009KTQaWCAX","feedEvent","Text","","","","","","","","","",""
"0D68a0000HKmRUcCQN","0D58a00009KTQaWCAX","Subject","DynamicEnum","","PRESENTACION WINKEL A OMD","","","","","","","",""
"0D68a0000HKmRUdCQN","0D58a00009KTQaWCAX","Location","Text","","Oficinas OMD Quito (Av. 12 de Octubre N24-528 y Luis Cordero, Edif. World Trade Center 9no Piso Ofi.903)","","","","","","","",""
"0D68a0000HKmSCbCQN","0D58a00009KTQrkCAH","feedEvent","Text","","","","","","","","","",""
"0D68a0000HKmSCcCQN","0D58a00009KTQrkCAH","Subject","DynamicEnum","","Llamar para definir visitas","","","","","","","",""
"0D68a0000HKmSCdCQN","0D58a00009KTQrkCAH","Who","EntityId","","0038a00003DN8df","","","","","","","",""
"0D68a0000HKmSCeCQN","0D58a00009KTQrkCAH","Who","Text","","","","Vicki","","Ponce","","","",""
"0D68a0000HKmSCfCQN","0D58a00009KTQrkCAH","What","EntityId","","0068a00001MZl9F","","","","","","","",""
"0D68a0000HKmSCgCQN","0D58a00009KTQrkCAH","What","Text","","ECU-Movistar Piloto-50","","","","","","","",""
"0D68a0000HKmSChCQN","0D58a00009KTQrkCAH","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HKmTumCQF","0D58a00009KTQaWCAX","StartDateTime","DateTime","","","","","","","","","","2023-03-01 15:30:00"
"0D68a0000HKmTunCQF","0D58a00009KTQaWCAX","EndDateTime","DateTime","","","","","","","","","","2023-03-01 16:30:00"
"0D68a0000HKmTuoCQF","0D58a00009KTQaWCAX","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HKmUY2CQN","0D58a00009KTRvNCAX","feedEvent","Text","","","","","","","","","",""
"0D68a0000HKmUY3CQN","0D58a00009KTRvNCAX","Subject","DynamicEnum","","Envío de modelo incentivos a agencia","","","","","","","",""
"0D68a0000HKmUY4CQN","0D58a00009KTRvNCAX","Who","EntityId","","00Q8a00001v6jRO","","","","","","","",""
"0D68a0000HKmUY5CQN","0D58a00009KTRvNCAX","Who","Text","","","","Francisco","","Espinosa","","","",""
"0D68a0000HKmUY6CQN","0D58a00009KTRvNCAX","What","EntityId","","","","","","","","","",""
"0D68a0000HKmUY7CQN","0D58a00009KTRvNCAX","What","EntityId","","","","","","","","","",""
"0D68a0000HKmUY8CQN","0D58a00009KTRvNCAX","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HKmUp0CQF","0D58a00009KTS1rCAH","feedEvent","Text","","","","","","","","","",""
"0D68a0000HKmUp1CQF","0D58a00009KTS1rCAH","Subject","DynamicEnum","","Seguimiento de Propuesta","","","","","","","",""
"0D68a0000HKmUp2CQF","0D58a00009KTS1rCAH","Who","EntityId","","00Q8a00001v6jRO","","","","","","","",""
"0D68a0000HKmUp3CQF","0D58a00009KTS1rCAH","Who","Text","","","","Francisco","","Espinosa","","","",""
"0D68a0000HKmUp4CQF","0D58a00009KTS1rCAH","What","EntityId","","","","","","","","","",""
"0D68a0000HKmUp5CQF","0D58a00009KTS1rCAH","What","EntityId","","","","","","","","","",""
"0D68a0000HKmUp6CQF","0D58a00009KTS1rCAH","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HKmk3bCQB","0D58a00009KTYiqCAH","feedEvent","Text","","","","","","","","","",""
"0D68a0000HKmnDJCQZ","0D58a00009KTaBlCAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HKmrV4CQJ","0D58a00009KTcNjCAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HKmrV5CQJ","0D58a00009KTcNjCAL","Subject","DynamicEnum","","Seguimiento Lotería","","","","","","","",""
"0D68a0000HKmrV6CQJ","0D58a00009KTcNjCAL","Who","EntityId","","","","","","","","","",""
"0D68a0000HKmrV7CQJ","0D58a00009KTcNjCAL","Who","EntityId","","","","","","","","","",""
"0D68a0000HKmsBBCQZ","0D58a00009KTcNjCAL","What","EntityId","","0068a00001M5Nkm","","","","","","","",""
"0D68a0000HKmsBCCQZ","0D58a00009KTcNjCAL","What","Text","","Ecu-LOTERIA NACIONAL-Followup-50","","","","","","","",""
"0D68a0000HKmsBDCQZ","0D58a00009KTcNjCAL","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HMlXa7CQF","0D58a00009LHprtCAD","feedEvent","Text","","","","","","","","","",""
"0D68a0000HMlgGFCQZ","0D58a00009LHtc8CAD","feedEvent","Text","","","","","","","","","",""
"0D68a0000HMln83CQB","0D58a00009LHwkYCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HMln84CQB","0D58a00009LHwkYCAT","Subject","DynamicEnum","","Seguimiento de oferta de 100 tiendas a 75","","","","","","","",""
"0D68a0000HMln85CQB","0D58a00009LHwkYCAT","Who","EntityId","","0038a00003C5aZe","","","","","","","",""
"0D68a0000HMln86CQB","0D58a00009LHwkYCAT","Who","Text","","","","Andrés","","Rubio","","","",""
"0D68a0000HMln87CQB","0D58a00009LHwkYCAT","What","EntityId","","0068a00001MZl0E","","","","","","","",""
"0D68a0000HMln88CQB","0D58a00009LHwkYCAT","What","Text","","ECU-Banco Solidario-50","","","","","","","",""
"0D68a0000HMln89CQB","0D58a00009LHwkYCAT","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HMlnQXCQZ","0D58a00009LHwtMCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HMlnQYCQZ","0D58a00009LHwtMCAT","Subject","DynamicEnum","","Comunicarse directamente con Mindshare","","","","","","","",""
"0D68a0000HMlnQZCQZ","0D58a00009LHwtMCAT","Who","EntityId","","","","","","","","","",""
"0D68a0000HMlnQaCQJ","0D58a00009LHwtMCAT","Who","EntityId","","","","","","","","","",""
"0D68a0000HMlnrnCQB","0D58a00009LHwtMCAT","What","EntityId","","0068a00001M5Nkm","","","","","","","",""
"0D68a0000HMlnroCQB","0D58a00009LHwtMCAT","What","Text","","Ecu-LOTERIA NACIONAL-Followup-50","","","","","","","",""
"0D68a0000HMlnrpCQB","0D58a00009LHwtMCAT","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HMloQWCQZ","0D58a00009LHxK2CAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HMloQXCQZ","0D58a00009LHxK2CAL","Subject","DynamicEnum","","Visita Tiendas","","","","","","","",""
"0D68a0000HMloQYCQZ","0D58a00009LHxK2CAL","Location","Text","","Quito","","","","","","","",""
"0D68a0000HMloQZCQZ","0D58a00009LHxK2CAL","StartDateTime","DateTime","","","","","","","","","","2023-03-06 20:00:00"
"0D68a0000HMloQaCQJ","0D58a00009LHxK2CAL","EndDateTime","DateTime","","","","","","","","","","2023-03-06 22:00:00"
"0D68a0000HMloQbCQJ","0D58a00009LHxK2CAL","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HNbAgdCQF","0D58a00009M8MITCA3","feedEvent","Text","","","","","","","","","",""
"0D68a0000HNbAgeCQF","0D58a00009M8MITCA3","Subject","DynamicEnum","","Seguimiento Tango y Crema de leche","","","","","","","",""
"0D68a0000HNbAgfCQF","0D58a00009M8MITCA3","Who","EntityId","","0038a00003C69Ln","","","","","","","",""
"0D68a0000HNbE1nCQF","0D58a00009M8MITCA3","Who","Text","","","","Susana","","Benitez","","","",""
"0D68a0000HNbE1oCQF","0D58a00009M8MITCA3","What","EntityId","","0068a00001ME40y","","","","","","","",""
"0D68a0000HNbE1pCQF","0D58a00009M8MITCA3","What","Text","","ECU-Nestlé-Chocolate Tango-30","","","","","","","",""
"0D68a0000HNbE1qCQF","0D58a00009M8MITCA3","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HOvHUXCQ3","0D58a00009MB7tDCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HOvPWnCQN","0D58a00009MBB5ICAX","feedEvent","Text","","","","","","","","","",""
"0D68a0000HOvPWoCQN","0D58a00009MBB5ICAX","Subject","DynamicEnum","","seguimiento Ritz","","","","","","","",""
"0D68a0000HOvPWpCQN","0D58a00009MBB5ICAX","Who","EntityId","","0038a00003C5Ti9","","","","","","","",""
